date,CMCSA,isPartial
2017-03-19,4,False
2017-03-20,31,False
2017-03-21,27,False
2017-03-22,23,False
2017-03-23,24,False
2017-03-24,40,False
2017-03-25,14,False
2017-03-26,0,False
2017-03-27,23,False
2017-03-28,43,False
2017-03-29,31,False
2017-03-30,40,False
2017-03-31,45,False
2017-04-01,4,False
2017-04-02,13,False
2017-04-03,23,False
2017-04-04,23,False
2017-04-05,19,False
2017-04-06,59,False
2017-04-07,36,False
2017-04-08,9,False
2017-04-09,9,False
2017-04-10,23,False
2017-04-11,40,False
2017-04-12,28,False
2017-04-13,25,False
2017-04-14,22,False
2017-04-15,5,False
2017-04-16,0,False
2017-04-17,24,False
2017-04-18,27,False
2017-04-19,35,False
2017-04-20,35,False
2017-04-21,16,False
2017-04-22,18,False
2017-04-23,0,False
2017-04-24,12,False
2017-04-25,19,False
2017-04-26,34,False
2017-04-27,82,False
2017-04-28,73,False
2017-04-29,9,False
2017-04-30,14,False
2017-05-01,59,False
2017-05-02,12,False
2017-05-03,70,False
2017-05-04,39,False
2017-05-05,37,False
2017-05-06,5,False
2017-05-07,4,False
2017-05-08,19,False
2017-05-09,42,False
2017-05-10,19,False
2017-05-11,32,False
2017-05-12,16,False
2017-05-13,5,False
2017-05-14,0,False
2017-05-15,25,False
2017-05-16,21,False
2017-05-17,33,False
2017-05-18,0,False
2017-05-19,17,False
2017-05-20,5,False
2017-05-21,10,False
2017-05-22,38,False
2017-05-23,24,False
2017-05-24,34,False
2017-05-25,21,False
2017-05-26,32,False
2017-05-27,15,False
2017-05-28,0,False
2017-05-29,9,False
