date,ILMN,isPartial
2016-03-28,10,False
2016-03-29,9,False
2016-03-30,5,False
2016-03-31,10,False
2016-04-01,17,False
2016-04-02,3,False
2016-04-03,3,False
2016-04-04,29,False
2016-04-05,9,False
2016-04-06,12,False
2016-04-07,26,False
2016-04-08,12,False
2016-04-09,3,False
2016-04-10,0,False
2016-04-11,7,False
2016-04-12,19,False
2016-04-13,14,False
2016-04-14,12,False
2016-04-15,10,False
2016-04-16,8,False
2016-04-17,0,False
2016-04-18,57,False
2016-04-19,100,False
2016-04-20,50,False
2016-04-21,32,False
2016-04-22,35,False
2016-04-23,6,False
2016-04-24,11,False
2016-04-25,12,False
2016-04-26,31,False
2016-04-27,7,False
2016-04-28,31,False
2016-04-29,33,False
2016-04-30,14,False
2016-05-01,0,False
2016-05-02,15,False
2016-05-03,36,False
2016-05-04,24,False
