date,ILMN,isPartial
2016-11-12,9,False
2016-11-13,0,False
2016-11-14,8,False
2016-11-15,4,False
2016-11-16,8,False
2016-11-17,12,False
2016-11-18,8,False
2016-11-19,0,False
2016-11-20,7,False
2016-11-21,14,False
2016-11-22,8,False
2016-11-23,4,False
2016-11-24,2,False
2016-11-25,12,False
2016-11-26,0,False
2016-11-27,4,False
2016-11-28,7,False
2016-11-29,8,False
2016-11-30,10,False
2016-12-01,19,False
2016-12-02,12,False
2016-12-03,2,False
2016-12-04,0,False
2016-12-05,2,False
2016-12-06,9,False
2016-12-07,21,False
2016-12-08,10,False
2016-12-09,22,False
2016-12-10,4,False
2016-12-11,4,False
2016-12-12,11,False
2016-12-13,13,False
2016-12-14,15,False
2016-12-15,14,False
2016-12-16,27,False
2016-12-17,5,False
2016-12-18,0,False
2016-12-19,18,False
2016-12-20,10,False
2016-12-21,6,False
2016-12-22,17,False
2016-12-23,6,False
2016-12-24,2,False
2016-12-25,3,False
2016-12-26,2,False
2016-12-27,10,False
2016-12-28,6,False
2016-12-29,6,False
2016-12-30,6,False
2016-12-31,7,False
2017-01-01,5,False
2017-01-02,4,False
2017-01-03,10,False
2017-01-04,6,False
2017-01-05,12,False
2017-01-06,30,False
2017-01-07,4,False
2017-01-08,2,False
2017-01-09,52,False
2017-01-10,65,False
2017-01-11,31,False
2017-01-12,28,False
2017-01-13,12,False
2017-01-14,4,False
2017-01-15,2,False
2017-01-16,7,False
2017-01-17,15,False
2017-01-18,16,False
2017-01-19,7,False
