date,INTC,isPartial
2016-08-02,31,False
2016-08-03,18,False
2016-08-04,25,False
2016-08-05,22,False
2016-08-06,8,False
2016-08-07,4,False
2016-08-08,22,False
2016-08-09,24,False
2016-08-10,22,False
2016-08-11,17,False
2016-08-12,23,False
2016-08-13,8,False
2016-08-14,6,False
2016-08-15,24,False
2016-08-16,22,False
2016-08-17,22,False
2016-08-18,24,False
2016-08-19,23,False
2016-08-20,8,False
2016-08-21,5,False
2016-08-22,18,False
2016-08-23,32,False
2016-08-24,23,False
2016-08-25,22,False
2016-08-26,21,False
2016-08-27,10,False
2016-08-28,4,False
2016-08-29,25,False
2016-08-30,32,False
2016-08-31,24,False
2016-09-01,31,False
2016-09-02,30,False
2016-09-03,12,False
2016-09-04,4,False
2016-09-05,10,False
2016-09-06,38,False
2016-09-07,41,False
2016-09-08,29,False
2016-09-09,31,False
2016-09-10,9,False
2016-09-11,10,False
2016-09-12,24,False
2016-09-13,24,False
2016-09-14,20,False
2016-09-15,30,False
2016-09-16,56,False
2016-09-17,17,False
2016-09-18,9,False
2016-09-19,37,False
2016-09-20,31,False
2016-09-21,32,False
2016-09-22,24,False
2016-09-23,26,False
2016-09-24,10,False
2016-09-25,9,False
2016-09-26,21,False
2016-09-27,23,False
2016-09-28,27,False
2016-09-29,22,False
2016-09-30,29,False
2016-10-01,9,False
2016-10-02,5,False
2016-10-03,26,False
2016-10-04,24,False
2016-10-05,28,False
2016-10-06,30,False
2016-10-07,23,False
2016-10-08,9,False
2016-10-09,6,False
2016-10-10,25,False
2016-10-11,26,False
2016-10-12,27,False
2016-10-13,20,False
2016-10-14,24,False
2016-10-15,11,False
2016-10-16,6,False
2016-10-17,22,False
2016-10-18,75,False
2016-10-19,74,False
2016-10-20,39,False
2016-10-21,26,False
2016-10-22,8,False
2016-10-23,7,False
2016-10-24,29,False
2016-10-25,17,False
2016-10-26,21,False
2016-10-27,27,False
2016-10-28,22,False
2016-10-29,10,False
2016-10-30,5,False
2016-10-31,21,False
2016-11-01,19,False
2016-11-02,26,False
2016-11-03,18,False
2016-11-04,19,False
2016-11-05,7,False
2016-11-06,3,False
2016-11-07,23,False
2016-11-08,27,False
2016-11-09,48,False
2016-11-10,33,False
2016-11-11,23,False
2016-11-12,8,False
2016-11-13,5,False
2016-11-14,16,False
2016-11-15,28,False
2016-11-16,23,False
2016-11-17,22,False
2016-11-18,23,False
2016-11-19,6,False
2016-11-20,3,False
2016-11-21,19,False
2016-11-22,29,False
2016-11-23,20,False
2016-11-24,7,False
2016-11-25,12,False
2016-11-26,8,False
2016-11-27,3,False
2016-11-28,20,False
2016-11-29,19,False
2016-11-30,20,False
2016-12-01,25,False
2016-12-02,22,False
2016-12-03,7,False
2016-12-04,7,False
2016-12-05,15,False
2016-12-06,18,False
2016-12-07,18,False
2016-12-08,23,False
2016-12-09,24,False
2016-12-10,9,False
2016-12-11,7,False
2016-12-12,26,False
2016-12-13,28,False
2016-12-14,28,False
2016-12-15,28,False
2016-12-16,20,False
2016-12-17,9,False
2016-12-18,5,False
2016-12-19,25,False
2016-12-20,36,False
2016-12-21,25,False
2016-12-22,21,False
2016-12-23,25,False
2016-12-24,10,False
2016-12-25,4,False
2016-12-26,5,False
2016-12-27,21,False
2016-12-28,20,False
2016-12-29,22,False
2016-12-30,17,False
2016-12-31,9,False
2017-01-01,4,False
2017-01-02,9,False
2017-01-03,25,False
2017-01-04,28,False
2017-01-05,28,False
2017-01-06,25,False
2017-01-07,8,False
2017-01-08,4,False
2017-01-09,16,False
2017-01-10,20,False
2017-01-11,25,False
2017-01-12,18,False
2017-01-13,19,False
2017-01-14,8,False
2017-01-15,6,False
2017-01-16,6,False
2017-01-17,20,False
2017-01-18,22,False
2017-01-19,20,False
