date,CSCO,isPartial
2016-09-20,17,False
2016-09-21,21,False
2016-09-22,22,False
2016-09-23,14,False
2016-09-24,4,False
2016-09-25,4,False
2016-09-26,16,False
2016-09-27,14,False
2016-09-28,15,False
2016-09-29,17,False
2016-09-30,19,False
2016-10-01,7,False
2016-10-02,4,False
2016-10-03,16,False
2016-10-04,18,False
2016-10-05,13,False
2016-10-06,17,False
2016-10-07,16,False
2016-10-08,4,False
2016-10-09,6,False
2016-10-10,16,False
2016-10-11,18,False
2016-10-12,21,False
2016-10-13,17,False
2016-10-14,15,False
2016-10-15,4,False
2016-10-16,5,False
2016-10-17,11,False
2016-10-18,15,False
2016-10-19,13,False
2016-10-20,11,False
2016-10-21,13,False
2016-10-22,5,False
2016-10-23,3,False
2016-10-24,14,False
2016-10-25,17,False
2016-10-26,18,False
2016-10-27,19,False
2016-10-28,14,False
2016-10-29,6,False
2016-10-30,3,False
2016-10-31,15,False
2016-11-01,14,False
2016-11-02,18,False
2016-11-03,13,False
2016-11-04,13,False
2016-11-05,5,False
2016-11-06,3,False
2016-11-07,13,False
2016-11-08,17,False
2016-11-09,32,False
2016-11-10,27,False
2016-11-11,18,False
2016-11-12,8,False
2016-11-13,5,False
2016-11-14,17,False
2016-11-15,28,False
2016-11-16,51,False
2016-11-17,53,False
2016-11-18,26,False
2016-11-19,7,False
2016-11-20,5,False
2016-11-21,18,False
2016-11-22,19,False
2016-11-23,20,False
2016-11-24,7,False
2016-11-25,10,False
2016-11-26,8,False
2016-11-27,4,False
2016-11-28,16,False
2016-11-29,15,False
2016-11-30,13,False
2016-12-01,17,False
2016-12-02,22,False
2016-12-03,7,False
2016-12-04,4,False
2016-12-05,18,False
2016-12-06,17,False
2016-12-07,17,False
2016-12-08,24,False
2016-12-09,16,False
2016-12-10,8,False
2016-12-11,6,False
2016-12-12,15,False
2016-12-13,20,False
2016-12-14,17,False
2016-12-15,16,False
2016-12-16,19,False
2016-12-17,6,False
2016-12-18,3,False
2016-12-19,19,False
2016-12-20,18,False
2016-12-21,12,False
2016-12-22,19,False
2016-12-23,15,False
2016-12-24,6,False
2016-12-25,11,False
2016-12-26,11,False
2016-12-27,23,False
2016-12-28,19,False
2016-12-29,24,False
2016-12-30,18,False
2016-12-31,16,False
2017-01-01,18,False
2017-01-02,21,False
2017-01-03,26,False
2017-01-04,29,False
2017-01-05,24,False
2017-01-06,28,False
2017-01-07,11,False
2017-01-08,15,False
2017-01-09,27,False
2017-01-10,28,False
2017-01-11,25,False
2017-01-12,21,False
2017-01-13,17,False
2017-01-14,21,False
2017-01-15,12,False
2017-01-16,15,False
2017-01-17,20,False
2017-01-18,24,False
2017-01-19,21,False
