date,CTRP,isPartial
2017-09-22,15,False
2017-09-23,17,False
2017-09-24,8,False
2017-09-25,25,False
2017-09-26,14,False
2017-09-27,22,False
2017-09-28,15,False
2017-09-29,8,False
2017-09-30,8,False
2017-10-01,0,False
2017-10-02,18,False
2017-10-03,18,False
2017-10-04,14,False
2017-10-05,18,False
2017-10-06,26,False
