date,ATVI,isPartial
2017-03-04,4,False
2017-03-05,5,False
2017-03-06,15,False
2017-03-07,10,False
2017-03-08,10,False
2017-03-09,12,False
2017-03-10,14,False
2017-03-11,4,False
2017-03-12,8,False
2017-03-13,13,False
2017-03-14,9,False
2017-03-15,15,False
2017-03-16,11,False
2017-03-17,11,False
2017-03-18,5,False
2017-03-19,1,False
2017-03-20,9,False
2017-03-21,12,False
2017-03-22,11,False
2017-03-23,7,False
2017-03-24,9,False
2017-03-25,7,False
2017-03-26,4,False
2017-03-27,12,False
2017-03-28,13,False
2017-03-29,17,False
2017-03-30,15,False
2017-03-31,15,False
2017-04-01,3,False
2017-04-02,4,False
2017-04-03,10,False
2017-04-04,8,False
2017-04-05,2,False
2017-04-06,8,False
2017-04-07,14,False
2017-04-08,1,False
2017-04-09,5,False
2017-04-10,10,False
2017-04-11,7,False
2017-04-12,9,False
2017-04-13,8,False
2017-04-14,10,False
2017-04-15,1,False
2017-04-16,3,False
2017-04-17,2,False
2017-04-18,12,False
2017-04-19,7,False
2017-04-20,9,False
2017-04-21,8,False
2017-04-22,4,False
2017-04-23,5,False
2017-04-24,12,False
2017-04-25,17,False
2017-04-26,18,False
2017-04-27,15,False
2017-04-28,14,False
2017-04-29,0,False
2017-04-30,4,False
2017-05-01,17,False
2017-05-02,26,False
2017-05-03,18,False
2017-05-04,43,False
2017-05-05,46,False
2017-05-06,4,False
2017-05-07,4,False
2017-05-08,18,False
2017-05-09,13,False
2017-05-10,29,False
2017-05-11,21,False
2017-05-12,9,False
2017-05-13,9,False
2017-05-14,8,False
2017-05-15,21,False
2017-05-16,11,False
2017-05-17,23,False
2017-05-18,14,False
2017-05-19,21,False
2017-05-20,9,False
2017-05-21,8,False
2017-05-22,13,False
2017-05-23,20,False
2017-05-24,28,False
2017-05-25,25,False
2017-05-26,25,False
2017-05-27,10,False
2017-05-28,7,False
2017-05-29,9,False
