date,ATVI,isPartial
2016-08-23,27,False
2016-08-24,13,False
2016-08-25,15,False
2016-08-26,19,False
2016-08-27,6,False
2016-08-28,4,False
2016-08-29,9,False
2016-08-30,29,False
2016-08-31,11,False
2016-09-01,15,False
2016-09-02,13,False
2016-09-03,13,False
2016-09-04,0,False
2016-09-05,4,False
2016-09-06,21,False
2016-09-07,22,False
2016-09-08,26,False
2016-09-09,9,False
2016-09-10,4,False
2016-09-11,6,False
2016-09-12,9,False
2016-09-13,20,False
2016-09-14,22,False
2016-09-15,11,False
2016-09-16,17,False
2016-09-17,4,False
2016-09-18,2,False
2016-09-19,14,False
2016-09-20,16,False
2016-09-21,16,False
2016-09-22,20,False
2016-09-23,15,False
2016-09-24,6,False
2016-09-25,2,False
2016-09-26,18,False
2016-09-27,11,False
2016-09-28,21,False
2016-09-29,5,False
2016-09-30,26,False
2016-10-01,4,False
2016-10-02,8,False
2016-10-03,9,False
2016-10-04,11,False
2016-10-05,11,False
2016-10-06,9,False
2016-10-07,7,False
2016-10-08,6,False
2016-10-09,2,False
2016-10-10,5,False
2016-10-11,16,False
2016-10-12,11,False
2016-10-13,12,False
2016-10-14,7,False
2016-10-15,16,False
2016-10-16,2,False
2016-10-17,12,False
2016-10-18,22,False
2016-10-19,17,False
2016-10-20,16,False
2016-10-21,18,False
2016-10-22,0,False
2016-10-23,4,False
2016-10-24,15,False
2016-10-25,29,False
2016-10-26,10,False
2016-10-27,11,False
2016-10-28,9,False
2016-10-29,8,False
2016-10-30,0,False
2016-10-31,22,False
2016-11-01,23,False
2016-11-02,21,False
2016-11-03,33,False
2016-11-04,49,False
2016-11-05,14,False
2016-11-06,4,False
2016-11-07,15,False
2016-11-08,31,False
2016-11-09,30,False
2016-11-10,26,False
2016-11-11,15,False
2016-11-12,10,False
2016-11-13,0,False
2016-11-14,21,False
2016-11-15,23,False
2016-11-16,12,False
2016-11-17,22,False
2016-11-18,27,False
2016-11-19,10,False
2016-11-20,2,False
2016-11-21,24,False
2016-11-22,28,False
2016-11-23,14,False
2016-11-24,9,False
2016-11-25,12,False
2016-11-26,0,False
2016-11-27,4,False
2016-11-28,16,False
2016-11-29,18,False
2016-11-30,22,False
2016-12-01,27,False
2016-12-02,26,False
2016-12-03,6,False
2016-12-04,7,False
2016-12-05,15,False
2016-12-06,13,False
2016-12-07,18,False
2016-12-08,31,False
2016-12-09,12,False
2016-12-10,6,False
2016-12-11,4,False
2016-12-12,21,False
2016-12-13,13,False
2016-12-14,25,False
2016-12-15,15,False
2016-12-16,20,False
2016-12-17,2,False
2016-12-18,6,False
2016-12-19,19,False
2016-12-20,17,False
2016-12-21,23,False
2016-12-22,13,False
2016-12-23,11,False
2016-12-24,6,False
2016-12-25,7,False
2016-12-26,2,False
2016-12-27,14,False
2016-12-28,14,False
2016-12-29,7,False
2016-12-30,8,False
2016-12-31,10,False
2017-01-01,6,False
2017-01-02,5,False
2017-01-03,26,False
2017-01-04,29,False
2017-01-05,17,False
2017-01-06,23,False
2017-01-07,8,False
2017-01-08,11,False
2017-01-09,18,False
2017-01-10,29,False
2017-01-11,19,False
2017-01-12,16,False
2017-01-13,22,False
2017-01-14,7,False
2017-01-15,5,False
2017-01-16,10,False
2017-01-17,18,False
2017-01-18,21,False
2017-01-19,20,False
