date,ATVI,isPartial
2017-08-15,25,False
2017-08-16,19,False
2017-08-17,11,False
2017-08-18,25,False
2017-08-19,4,False
2017-08-20,8,False
2017-08-21,23,False
2017-08-22,22,False
2017-08-23,23,False
2017-08-24,25,False
2017-08-25,18,False
2017-08-26,4,False
2017-08-27,3,False
2017-08-28,24,False
2017-08-29,11,False
2017-08-30,20,False
2017-08-31,25,False
2017-09-01,18,False
2017-09-02,6,False
2017-09-03,3,False
2017-09-04,2,False
2017-09-05,15,False
2017-09-06,18,False
2017-09-07,24,False
2017-09-08,18,False
2017-09-09,7,False
2017-09-10,4,False
2017-09-11,13,False
2017-09-12,16,False
2017-09-13,15,False
2017-09-14,17,False
2017-09-15,10,False
2017-09-16,8,False
2017-09-17,5,False
2017-09-18,17,False
2017-09-19,22,False
2017-09-20,18,False
2017-09-21,19,False
2017-09-22,16,False
2017-09-23,10,False
2017-09-24,0,False
2017-09-25,17,False
2017-09-26,20,False
2017-09-27,22,False
2017-09-28,21,False
2017-09-29,17,False
2017-09-30,4,False
2017-10-01,4,False
2017-10-02,18,False
2017-10-03,15,False
2017-10-04,19,False
2017-10-05,19,False
2017-10-06,18,False
