date,CTSH,isPartial
2016-10-15,6,False
2016-10-16,10,False
2016-10-17,19,False
2016-10-18,18,False
2016-10-19,16,False
2016-10-20,19,False
2016-10-21,17,False
2016-10-22,6,False
2016-10-23,7,False
2016-10-24,20,False
2016-10-25,17,False
2016-10-26,23,False
2016-10-27,16,False
2016-10-28,18,False
2016-10-29,5,False
2016-10-30,7,False
2016-10-31,16,False
2016-11-01,18,False
2016-11-02,18,False
2016-11-03,16,False
2016-11-04,22,False
2016-11-05,5,False
2016-11-06,1,False
2016-11-07,44,False
2016-11-08,36,False
2016-11-09,52,False
2016-11-10,32,False
2016-11-11,27,False
2016-11-12,11,False
2016-11-13,6,False
2016-11-14,23,False
2016-11-15,28,False
2016-11-16,20,False
2016-11-17,33,False
2016-11-18,27,False
2016-11-19,7,False
2016-11-20,3,False
2016-11-21,26,False
2016-11-22,19,False
2016-11-23,21,False
2016-11-24,6,False
2016-11-25,10,False
2016-11-26,4,False
2016-11-27,4,False
2016-11-28,51,False
2016-11-29,46,False
2016-11-30,36,False
2016-12-01,28,False
2016-12-02,24,False
2016-12-03,7,False
2016-12-04,5,False
2016-12-05,16,False
2016-12-06,18,False
2016-12-07,27,False
2016-12-08,22,False
2016-12-09,24,False
2016-12-10,9,False
2016-12-11,5,False
2016-12-12,18,False
2016-12-13,21,False
2016-12-14,29,False
2016-12-15,24,False
2016-12-16,18,False
2016-12-17,5,False
2016-12-18,3,False
2016-12-19,15,False
2016-12-20,19,False
2016-12-21,16,False
2016-12-22,9,False
2016-12-23,19,False
2016-12-24,4,False
2016-12-25,2,False
2016-12-26,8,False
2016-12-27,18,False
2016-12-28,16,False
2016-12-29,16,False
2016-12-30,12,False
2016-12-31,8,False
2017-01-01,5,False
2017-01-02,10,False
2017-01-03,17,False
2017-01-04,20,False
2017-01-05,23,False
2017-01-06,19,False
2017-01-07,8,False
2017-01-08,3,False
2017-01-09,17,False
2017-01-10,10,False
2017-01-11,21,False
2017-01-12,17,False
2017-01-13,15,False
2017-01-14,3,False
2017-01-15,3,False
2017-01-16,7,False
2017-01-17,15,False
2017-01-18,13,False
2017-01-19,9,False
