date,BIIB,isPartial
2015-11-07,2,False
2015-11-08,4,False
2015-11-09,12,False
2015-11-10,22,False
2015-11-11,15,False
2015-11-12,10,False
2015-11-13,21,False
2015-11-14,7,False
2015-11-15,5,False
2015-11-16,19,False
2015-11-17,17,False
2015-11-18,14,False
2015-11-19,14,False
2015-11-20,8,False
2015-11-21,2,False
2015-11-22,4,False
2015-11-23,17,False
2015-11-24,17,False
2015-11-25,19,False
2015-11-26,5,False
2015-11-27,8,False
2015-11-28,4,False
2015-11-29,4,False
2015-11-30,11,False
2015-12-01,15,False
2015-12-02,15,False
2015-12-03,24,False
2015-12-04,15,False
2015-12-05,11,False
2015-12-06,4,False
2015-12-07,8,False
2015-12-08,10,False
2015-12-09,8,False
2015-12-10,8,False
2015-12-11,15,False
2015-12-12,2,False
2015-12-13,5,False
2015-12-14,9,False
2015-12-15,13,False
2015-12-16,20,False
2015-12-17,12,False
2015-12-18,9,False
2015-12-19,4,False
2015-12-20,6,False
2015-12-21,12,False
2015-12-22,15,False
2015-12-23,7,False
2015-12-24,12,False
2015-12-25,2,False
2015-12-26,4,False
