date,BIIB,isPartial
2017-02-27,27,False
2017-02-28,23,False
2017-03-01,27,False
2017-03-02,40,False
2017-03-03,30,False
2017-03-04,12,False
2017-03-05,4,False
2017-03-06,16,False
2017-03-07,27,False
2017-03-08,12,False
2017-03-09,23,False
2017-03-10,22,False
2017-03-11,9,False
2017-03-12,9,False
2017-03-13,22,False
2017-03-14,17,False
2017-03-15,21,False
2017-03-16,46,False
2017-03-17,26,False
2017-03-18,9,False
2017-03-19,9,False
2017-03-20,18,False
2017-03-21,14,False
2017-03-22,27,False
2017-03-23,16,False
2017-03-24,26,False
2017-03-25,11,False
2017-03-26,6,False
2017-03-27,16,False
2017-03-28,16,False
2017-03-29,29,False
2017-03-30,22,False
2017-03-31,22,False
2017-04-01,9,False
2017-04-02,5,False
2017-04-03,16,False
2017-04-04,13,False
2017-04-05,22,False
2017-04-06,13,False
2017-04-07,23,False
2017-04-08,12,False
2017-04-09,5,False
2017-04-10,24,False
2017-04-11,12,False
2017-04-12,23,False
2017-04-13,32,False
2017-04-14,15,False
2017-04-15,13,False
2017-04-16,9,False
2017-04-17,12,False
2017-04-18,14,False
2017-04-19,9,False
2017-04-20,29,False
2017-04-21,21,False
2017-04-22,12,False
2017-04-23,7,False
2017-04-24,26,False
2017-04-25,39,False
2017-04-26,23,False
2017-04-27,33,False
2017-04-28,22,False
2017-04-29,5,False
2017-04-30,5,False
2017-05-01,24,False
2017-05-02,20,False
2017-05-03,14,False
2017-05-04,20,False
2017-05-05,26,False
2017-05-06,14,False
2017-05-07,5,False
2017-05-08,18,False
2017-05-09,19,False
2017-05-10,17,False
2017-05-11,20,False
2017-05-12,19,False
2017-05-13,9,False
2017-05-14,9,False
2017-05-15,26,False
2017-05-16,18,False
2017-05-17,20,False
2017-05-18,21,False
2017-05-19,28,False
2017-05-20,8,False
2017-05-21,10,False
2017-05-22,8,False
2017-05-23,27,False
2017-05-24,31,False
2017-05-25,22,False
2017-05-26,15,False
2017-05-27,7,False
2017-05-28,3,False
2017-05-29,6,False
