date,ISRG,isPartial
2017-03-19,4,False
2017-03-20,8,False
2017-03-21,17,False
2017-03-22,25,False
2017-03-23,16,False
2017-03-24,14,False
2017-03-25,11,False
2017-03-26,5,False
2017-03-27,10,False
2017-03-28,14,False
2017-03-29,14,False
2017-03-30,18,False
2017-03-31,12,False
2017-04-01,9,False
2017-04-02,14,False
2017-04-03,23,False
2017-04-04,15,False
2017-04-05,19,False
2017-04-06,22,False
2017-04-07,16,False
2017-04-08,11,False
2017-04-09,5,False
2017-04-10,16,False
2017-04-11,14,False
2017-04-12,10,False
2017-04-13,23,False
2017-04-14,4,False
2017-04-15,7,False
2017-04-16,5,False
2017-04-17,16,False
2017-04-18,46,False
2017-04-19,72,False
2017-04-20,47,False
2017-04-21,29,False
2017-04-22,5,False
2017-04-23,11,False
2017-04-24,19,False
2017-04-25,35,False
2017-04-26,27,False
2017-04-27,21,False
2017-04-28,14,False
2017-04-29,9,False
2017-04-30,0,False
2017-05-01,17,False
2017-05-02,19,False
2017-05-03,10,False
2017-05-04,21,False
2017-05-05,27,False
2017-05-06,9,False
2017-05-07,0,False
2017-05-08,16,False
2017-05-09,21,False
2017-05-10,17,False
2017-05-11,14,False
2017-05-12,10,False
2017-05-13,5,False
2017-05-14,0,False
2017-05-15,10,False
2017-05-16,48,False
2017-05-17,25,False
2017-05-18,17,False
2017-05-19,33,False
2017-05-20,10,False
2017-05-21,5,False
2017-05-22,31,False
2017-05-23,39,False
2017-05-24,55,False
2017-05-25,28,False
2017-05-26,29,False
2017-05-27,30,False
2017-05-28,0,False
2017-05-29,7,False
