date,AVGO,isPartial
2016-10-22,6,False
2016-10-23,3,False
2016-10-24,16,False
2016-10-25,16,False
2016-10-26,5,False
2016-10-27,16,False
2016-10-28,23,False
2016-10-29,16,False
2016-10-30,0,False
2016-10-31,38,False
2016-11-01,30,False
2016-11-02,27,False
2016-11-03,19,False
2016-11-04,11,False
2016-11-05,3,False
2016-11-06,3,False
2016-11-07,29,False
2016-11-08,21,False
2016-11-09,34,False
2016-11-10,16,False
2016-11-11,28,False
2016-11-12,3,False
2016-11-13,15,False
2016-11-14,13,False
2016-11-15,19,False
2016-11-16,24,False
2016-11-17,24,False
2016-11-18,19,False
2016-11-19,12,False
2016-11-20,0,False
2016-11-21,24,False
2016-11-22,16,False
2016-11-23,36,False
2016-11-24,5,False
2016-11-25,38,False
2016-11-26,24,False
2016-11-27,9,False
2016-11-28,12,False
2016-11-29,18,False
2016-11-30,15,False
2016-12-01,23,False
2016-12-02,38,False
2016-12-03,6,False
2016-12-04,14,False
2016-12-05,35,False
2016-12-06,17,False
2016-12-07,20,False
2016-12-08,88,False
2016-12-09,70,False
2016-12-10,21,False
2016-12-11,8,False
2016-12-12,32,False
2016-12-13,28,False
2016-12-14,40,False
2016-12-15,31,False
2016-12-16,11,False
2016-12-17,15,False
2016-12-18,3,False
2016-12-19,26,False
2016-12-20,32,False
2016-12-21,36,False
2016-12-22,22,False
2016-12-23,6,False
2016-12-24,6,False
2016-12-25,3,False
2016-12-26,6,False
2016-12-27,24,False
2016-12-28,8,False
2016-12-29,16,False
2016-12-30,20,False
2016-12-31,9,False
2017-01-01,10,False
2017-01-02,14,False
2017-01-03,18,False
2017-01-04,34,False
2017-01-05,24,False
2017-01-06,11,False
2017-01-07,14,False
2017-01-08,12,False
2017-01-09,22,False
2017-01-10,15,False
2017-01-11,22,False
2017-01-12,20,False
2017-01-13,36,False
2017-01-14,11,False
2017-01-15,6,False
2017-01-16,12,False
2017-01-17,20,False
2017-01-18,24,False
2017-01-19,25,False
