date,AVGO,isPartial
2015-11-22,7,False
2015-11-23,14,False
2015-11-24,10,False
2015-11-25,14,False
2015-11-26,10,False
2015-11-27,6,False
2015-11-28,16,False
2015-11-29,5,False
2015-11-30,8,False
2015-12-01,16,False
2015-12-02,35,False
2015-12-03,47,False
2015-12-04,19,False
2015-12-05,7,False
2015-12-06,0,False
2015-12-07,20,False
2015-12-08,12,False
2015-12-09,10,False
2015-12-10,6,False
2015-12-11,18,False
2015-12-12,2,False
2015-12-13,5,False
2015-12-14,18,False
2015-12-15,12,False
2015-12-16,21,False
2015-12-17,25,False
2015-12-18,13,False
2015-12-19,5,False
2015-12-20,2,False
2015-12-21,15,False
2015-12-22,15,False
2015-12-23,2,False
2015-12-24,15,False
2015-12-25,3,False
2015-12-26,3,False
