date,AVGO,isPartial
2017-01-01,11,False
2017-01-02,5,False
2017-01-03,13,False
2017-01-04,20,False
2017-01-05,27,False
2017-01-06,16,False
2017-01-07,22,False
2017-01-08,7,False
2017-01-09,17,False
2017-01-10,24,False
2017-01-11,17,False
2017-01-12,17,False
2017-01-13,18,False
2017-01-14,2,False
2017-01-15,0,False
2017-01-16,11,False
2017-01-17,15,False
2017-01-18,25,False
2017-01-19,24,False
2017-01-20,37,False
2017-01-21,7,False
2017-01-22,7,False
2017-01-23,17,False
2017-01-24,38,False
2017-01-25,47,False
2017-01-26,49,False
2017-01-27,36,False
2017-01-28,15,False
2017-01-29,12,False
2017-01-30,31,False
2017-01-31,27,False
2017-02-01,31,False
2017-02-02,34,False
2017-02-03,22,False
2017-02-04,10,False
2017-02-05,5,False
2017-02-06,25,False
2017-02-07,40,False
2017-02-08,42,False
2017-02-09,28,False
2017-02-10,31,False
2017-02-11,12,False
2017-02-12,5,False
2017-02-13,29,False
2017-02-14,17,False
2017-02-15,13,False
2017-02-16,30,False
2017-02-17,30,False
2017-02-18,14,False
2017-02-19,10,False
2017-02-20,15,False
2017-02-21,23,False
2017-02-22,29,False
2017-02-23,47,False
2017-02-24,31,False
2017-02-25,10,False
2017-02-26,14,False
2017-02-27,30,False
2017-02-28,33,False
2017-03-01,98,False
2017-03-02,100,False
2017-03-03,45,False
2017-03-04,12,False
2017-03-05,12,False
2017-03-06,22,False
2017-03-07,22,False
2017-03-08,27,False
2017-03-09,37,False
2017-03-10,33,False
2017-03-11,9,False
2017-03-12,5,False
2017-03-13,25,False
2017-03-14,31,False
2017-03-15,40,False
2017-03-16,38,False
2017-03-17,37,False
2017-03-18,5,False
2017-03-19,10,False
2017-03-20,44,False
2017-03-21,35,False
2017-03-22,25,False
2017-03-23,45,False
2017-03-24,31,False
2017-03-25,10,False
2017-03-26,2,False
2017-03-27,23,False
2017-03-28,15,False
2017-03-29,25,False
2017-03-30,13,False
2017-03-31,31,False
2017-04-01,10,False
2017-04-02,15,False
2017-04-03,17,False
2017-04-04,27,False
2017-04-05,35,False
2017-04-06,25,False
2017-04-07,11,False
2017-04-08,10,False
2017-04-09,5,False
2017-04-10,25,False
2017-04-11,26,False
2017-04-12,30,False
2017-04-13,20,False
2017-04-14,10,False
2017-04-15,13,False
2017-04-16,5,False
2017-04-17,22,False
2017-04-18,29,False
2017-04-19,21,False
2017-04-20,31,False
2017-04-21,20,False
2017-04-22,17,False
2017-04-23,17,False
2017-04-24,17,False
2017-04-25,23,False
2017-04-26,21,False
2017-04-27,21,False
2017-04-28,26,False
2017-04-29,12,False
2017-04-30,12,False
2017-05-01,32,False
2017-05-02,13,False
2017-05-03,29,False
2017-05-04,15,False
2017-05-05,13,False
2017-05-06,15,False
2017-05-07,7,False
2017-05-08,27,False
2017-05-09,31,False
2017-05-10,38,False
2017-05-11,32,False
2017-05-12,48,False
2017-05-13,20,False
2017-05-14,5,False
2017-05-15,35,False
2017-05-16,29,False
2017-05-17,27,False
2017-05-18,29,False
2017-05-19,42,False
2017-05-20,11,False
2017-05-21,21,False
2017-05-22,29,False
2017-05-23,39,False
2017-05-24,25,False
2017-05-25,32,False
2017-05-26,53,False
2017-05-27,14,False
2017-05-28,3,False
2017-05-29,5,False
