date,AMGN,isPartial
2017-01-25,20,False
2017-01-26,35,False
2017-01-27,39,False
2017-01-28,3,False
2017-01-29,0,False
2017-01-30,7,False
2017-01-31,24,False
2017-02-01,21,False
2017-02-02,37,False
2017-02-03,62,False
2017-02-04,11,False
2017-02-05,0,False
2017-02-06,34,False
2017-02-07,22,False
2017-02-08,15,False
2017-02-09,27,False
2017-02-10,18,False
2017-02-11,8,False
2017-02-12,3,False
2017-02-13,24,False
2017-02-14,19,False
2017-02-15,17,False
2017-02-16,10,False
2017-02-17,32,False
2017-02-18,11,False
2017-02-19,3,False
2017-02-20,7,False
2017-02-21,7,False
2017-02-22,12,False
2017-02-23,17,False
2017-02-24,25,False
2017-02-25,11,False
2017-02-26,8,False
2017-02-27,19,False
2017-02-28,22,False
2017-03-01,28,False
2017-03-02,12,False
2017-03-03,17,False
2017-03-04,5,False
2017-03-05,5,False
2017-03-06,23,False
2017-03-07,36,False
2017-03-08,17,False
2017-03-09,5,False
2017-03-10,20,False
2017-03-11,11,False
2017-03-12,11,False
2017-03-13,16,False
2017-03-14,14,False
2017-03-15,15,False
2017-03-16,59,False
2017-03-17,100,False
2017-03-18,28,False
2017-03-19,11,False
2017-03-20,53,False
2017-03-21,19,False
2017-03-22,19,False
2017-03-23,27,False
2017-03-24,35,False
2017-03-25,0,False
2017-03-26,3,False
2017-03-27,34,False
2017-03-28,22,False
2017-03-29,27,False
2017-03-30,15,False
2017-03-31,13,False
2017-04-01,8,False
2017-04-02,6,False
2017-04-03,12,False
2017-04-04,19,False
2017-04-05,24,False
2017-04-06,15,False
2017-04-07,5,False
2017-04-08,0,False
2017-04-09,3,False
2017-04-10,10,False
2017-04-11,10,False
2017-04-12,8,False
2017-04-13,16,False
2017-04-14,6,False
2017-04-15,3,False
2017-04-16,3,False
2017-04-17,10,False
2017-04-18,12,False
2017-04-19,10,False
2017-04-20,5,False
2017-04-21,18,False
2017-04-22,0,False
2017-04-23,5,False
2017-04-24,17,False
2017-04-25,12,False
2017-04-26,43,False
2017-04-27,29,False
2017-04-28,20,False
2017-04-29,0,False
2017-04-30,3,False
2017-05-01,24,False
2017-05-02,19,False
2017-05-03,22,False
2017-05-04,24,False
2017-05-05,18,False
2017-05-06,6,False
2017-05-07,3,False
2017-05-08,17,False
2017-05-09,9,False
2017-05-10,17,False
2017-05-11,25,False
2017-05-12,13,False
2017-05-13,6,False
2017-05-14,0,False
2017-05-15,15,False
2017-05-16,8,False
2017-05-17,10,False
2017-05-18,13,False
2017-05-19,19,False
2017-05-20,6,False
2017-05-21,9,False
2017-05-22,34,False
2017-05-23,13,False
2017-05-24,16,False
2017-05-25,16,False
2017-05-26,8,False
2017-05-27,16,False
2017-05-28,3,False
2017-05-29,0,False
