date,AMZN,isPartial
2017-01-03,19,False
2017-01-04,25,False
2017-01-05,29,False
2017-01-06,31,False
2017-01-07,11,False
2017-01-08,8,False
2017-01-09,24,False
2017-01-10,25,False
2017-01-11,19,False
2017-01-12,30,False
2017-01-13,34,False
2017-01-14,10,False
2017-01-15,4,False
2017-01-16,11,False
2017-01-17,26,False
2017-01-18,31,False
2017-01-19,24,False
