date,AMZN,isPartial
2017-02-04,14,False
2017-02-05,7,False
2017-02-06,29,False
2017-02-07,29,False
2017-02-08,28,False
2017-02-09,27,False
2017-02-10,24,False
2017-02-11,8,False
2017-02-12,4,False
2017-02-13,27,False
2017-02-14,28,False
2017-02-15,24,False
2017-02-16,28,False
2017-02-17,26,False
2017-02-18,8,False
2017-02-19,4,False
2017-02-20,10,False
2017-02-21,24,False
2017-02-22,28,False
2017-02-23,24,False
2017-02-24,20,False
2017-02-25,8,False
2017-02-26,5,False
2017-02-27,22,False
2017-02-28,34,False
2017-03-01,33,False
2017-03-02,24,False
2017-03-03,22,False
2017-03-04,6,False
2017-03-05,5,False
2017-03-06,18,False
2017-03-07,18,False
2017-03-08,19,False
2017-03-09,19,False
2017-03-10,18,False
2017-03-11,6,False
2017-03-12,4,False
2017-03-13,15,False
2017-03-14,16,False
2017-03-15,18,False
2017-03-16,19,False
2017-03-17,18,False
2017-03-18,7,False
2017-03-19,3,False
2017-03-20,15,False
2017-03-21,19,False
2017-03-22,21,False
2017-03-23,16,False
2017-03-24,19,False
2017-03-25,6,False
2017-03-26,6,False
2017-03-27,18,False
2017-03-28,19,False
2017-03-29,31,False
2017-03-30,38,False
2017-03-31,31,False
2017-04-01,11,False
2017-04-02,7,False
2017-04-03,27,False
2017-04-04,41,False
2017-04-05,50,False
2017-04-06,41,False
2017-04-07,34,False
2017-04-08,10,False
2017-04-09,6,False
2017-04-10,32,False
2017-04-11,30,False
2017-04-12,26,False
2017-04-13,31,False
2017-04-14,20,False
2017-04-15,5,False
2017-04-16,6,False
2017-04-17,30,False
2017-04-18,27,False
2017-04-19,26,False
2017-04-20,28,False
2017-04-21,24,False
2017-04-22,7,False
2017-04-23,7,False
2017-04-24,32,False
2017-04-25,33,False
2017-04-26,34,False
2017-04-27,100,False
2017-04-28,98,False
2017-04-29,19,False
2017-04-30,10,False
2017-05-01,48,False
2017-05-02,41,False
2017-05-03,33,False
2017-05-04,27,False
2017-05-05,29,False
2017-05-06,9,False
2017-05-07,7,False
2017-05-08,32,False
2017-05-09,34,False
2017-05-10,32,False
2017-05-11,31,False
2017-05-12,32,False
2017-05-13,10,False
2017-05-14,8,False
2017-05-15,34,False
2017-05-16,39,False
2017-05-17,43,False
2017-05-18,33,False
2017-05-19,32,False
2017-05-20,10,False
2017-05-21,7,False
2017-05-22,29,False
2017-05-23,29,False
2017-05-24,33,False
2017-05-25,64,False
2017-05-26,51,False
2017-05-27,12,False
2017-05-28,8,False
2017-05-29,12,False
