date,LRCX,isPartial
2017-05-29,10,False
2017-05-30,12,False
2017-05-31,21,False
2017-06-01,17,False
2017-06-02,20,False
2017-06-03,17,False
2017-06-04,5,False
2017-06-05,17,False
2017-06-06,30,False
2017-06-07,39,False
2017-06-08,16,False
2017-06-09,42,False
2017-06-10,17,False
2017-06-11,11,False
2017-06-12,26,False
2017-06-13,28,False
2017-06-14,19,False
2017-06-15,27,False
2017-06-16,20,False
2017-06-17,9,False
2017-06-18,6,False
2017-06-19,17,False
2017-06-20,34,False
2017-06-21,32,False
2017-06-22,21,False
2017-06-23,26,False
2017-06-24,14,False
2017-06-25,0,False
2017-06-26,19,False
2017-06-27,32,False
2017-06-28,10,False
2017-06-29,15,False
2017-06-30,38,False
2017-07-01,8,False
2017-07-02,6,False
2017-07-03,15,False
2017-07-04,12,False
2017-07-05,12,False
2017-07-06,35,False
2017-07-07,30,False
2017-07-08,14,False
2017-07-09,11,False
2017-07-10,34,False
2017-07-11,36,False
2017-07-12,19,False
2017-07-13,10,False
2017-07-14,10,False
2017-07-15,8,False
2017-07-16,8,False
2017-07-17,32,False
2017-07-18,36,False
2017-07-19,58,False
2017-07-20,44,False
2017-07-21,20,False
2017-07-22,6,False
2017-07-23,11,False
2017-07-24,36,False
2017-07-25,60,False
2017-07-26,100,False
2017-07-27,76,False
2017-07-28,33,False
2017-07-29,14,False
2017-07-30,8,False
2017-07-31,35,False
2017-08-01,27,False
2017-08-02,36,False
2017-08-03,30,False
2017-08-04,46,False
2017-08-05,11,False
2017-08-06,14,False
2017-08-07,34,False
2017-08-08,31,False
2017-08-09,21,False
2017-08-10,33,False
2017-08-11,27,False
2017-08-12,14,False
2017-08-13,11,False
2017-08-14,31,False
2017-08-15,43,False
2017-08-16,38,False
2017-08-17,40,False
2017-08-18,31,False
2017-08-19,5,False
2017-08-20,5,False
2017-08-21,28,False
2017-08-22,37,False
2017-08-23,28,False
2017-08-24,21,False
2017-08-25,20,False
2017-08-26,16,False
2017-08-27,11,False
2017-08-28,33,False
2017-08-29,34,False
2017-08-30,25,False
2017-08-31,12,False
2017-09-01,22,False
2017-09-02,16,False
2017-09-03,0,False
2017-09-04,7,False
2017-09-05,23,False
2017-09-06,27,False
2017-09-07,14,False
2017-09-08,29,False
2017-09-09,8,False
2017-09-10,8,False
2017-09-11,32,False
2017-09-12,36,False
2017-09-13,11,False
2017-09-14,14,False
2017-09-15,24,False
2017-09-16,16,False
2017-09-17,0,False
2017-09-18,36,False
2017-09-19,50,False
2017-09-20,50,False
2017-09-21,16,False
2017-09-22,29,False
2017-09-23,8,False
2017-09-24,8,False
2017-09-25,36,False
2017-09-26,39,False
2017-09-27,43,False
2017-09-28,30,False
2017-09-29,48,False
2017-09-30,13,False
2017-10-01,10,False
2017-10-02,27,False
2017-10-03,41,False
2017-10-04,27,False
2017-10-05,25,False
2017-10-06,33,False
